TIMESTAMP,HANU_OPEN_PRICE_USD,HANU_HIGH_PRICE_USD,HANU_LOW_PRICE_USD,HANU_CLOSE_PRICE_USD,HANU_VOLUME_USD,HANU_DIVIDENDS_USD,HANU_STOCK_SPLITS_USD
2022-05-08 00:00:00+00:00,,,,0.0,332,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,428,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,529,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,934,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,3614,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,1057,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,1076,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,464,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,252,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,397,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,2071,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,13750,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,3100,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,588,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,498,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,1057,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,1042,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,399,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,300,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,178,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,221,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,214,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,375,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,4202,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,19386,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,670,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,147,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,1278,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,1261,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,1894,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,1930,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,1136,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,571,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,568,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,614,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,771,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,563,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,381,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,417,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,1424,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,133,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,125,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,499,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,452,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,457,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,946,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,4108,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,1721,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,437,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,319,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,1253,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,702,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,319,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,240,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,266,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,568,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,432,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,323,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,233,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,1034,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,892,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,1181,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,1002,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,462,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,264,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,852,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,280,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,403,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,793,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,734,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,480,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,612,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,673,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,517,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,570,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,752,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,426,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,330,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,226,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,144,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,724,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,206,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,244,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,760,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,297,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,199,0.0,0.0
2022-08-02 00:00:00+00:00,,,,0.0,105,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,69,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,140,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,414,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,632,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,510,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,784,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,1669,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,1753,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,3320,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,592,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,1797,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,120,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,406,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,2036,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,937,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,4013,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,4323,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,2365,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,562,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,67,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,710,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,2348,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,334,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,190,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,134,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,775,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,418,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,232,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,946,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,146,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,1072,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,1394,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,327,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,93,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,134,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,106,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,205,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,1496,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,320,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,1421,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,159,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,263,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,596,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,711,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,191,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,51,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,547,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,430,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,168,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,244,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,437,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,322,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,347,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,148,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,1712,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,89,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,124,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,2960,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,638,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,228,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,52,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,231,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,45,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,1441,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,73,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,359,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,152,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,118,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,65,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,951,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,34,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,183,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,117,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,335,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,271,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,169,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,587,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,97,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,483,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,61,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,209,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,45,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,153,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,118,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,221,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,1249,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,261,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,70,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,676,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,748,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,674,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,250,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,312,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,948,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,1644,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,233,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,241,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,440,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,558,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,1307,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,918,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,207,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,237,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,136,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,72,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,39,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,48,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,48,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,52,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,64,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,94,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,46,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,59,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,22,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,63,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,20,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,2738,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,1478,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,25,0.0,0.0
2022-12-02 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,23,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,24,0.0,0.0
2022-12-06 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-12-07 00:00:00+00:00,,,,0.0,17,0.0,0.0
2022-12-08 00:00:00+00:00,,,,0.0,17,0.0,0.0
2022-12-09 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-12-11 00:00:00+00:00,,,,0.0,25,0.0,0.0
2022-12-12 00:00:00+00:00,,,,0.0,121,0.0,0.0
2022-12-13 00:00:00+00:00,,,,0.0,25,0.0,0.0
2022-12-14 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-12-15 00:00:00+00:00,,,,0.0,15,0.0,0.0
2022-12-16 00:00:00+00:00,,,,0.0,35,0.0,0.0
2022-12-17 00:00:00+00:00,,,,0.0,13,0.0,0.0
2022-12-18 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-12-19 00:00:00+00:00,,,,0.0,1308,0.0,0.0
2022-12-20 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-12-22 00:00:00+00:00,,,,0.0,95,0.0,0.0
2022-12-23 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-12-25 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-12-26 00:00:00+00:00,,,,0.0,127,0.0,0.0
2022-12-27 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-12-28 00:00:00+00:00,,,,0.0,17,0.0,0.0
2022-12-29 00:00:00+00:00,,,,0.0,369,0.0,0.0
2022-12-30 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-01-01 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-01-02 00:00:00+00:00,,,,0.0,14,0.0,0.0
2023-01-04 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-01-05 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-01-06 00:00:00+00:00,,,,0.0,100,0.0,0.0
2023-01-07 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-01-08 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-01-09 00:00:00+00:00,,,,0.0,25,0.0,0.0
2023-01-10 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-01-11 00:00:00+00:00,,,,0.0,28,0.0,0.0
2023-01-12 00:00:00+00:00,,,,0.0,142,0.0,0.0
2023-01-13 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-01-14 00:00:00+00:00,,,,0.0,247,0.0,0.0
2023-01-15 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-01-16 00:00:00+00:00,,,,0.0,96,0.0,0.0
2023-01-17 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-01-18 00:00:00+00:00,,,,0.0,45,0.0,0.0
2023-01-19 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-01-20 00:00:00+00:00,,,,0.0,39,0.0,0.0
2023-01-21 00:00:00+00:00,,,,0.0,16,0.0,0.0
2023-01-22 00:00:00+00:00,,,,0.0,26,0.0,0.0
2023-01-23 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-01-24 00:00:00+00:00,,,,0.0,66,0.0,0.0
2023-01-25 00:00:00+00:00,,,,0.0,35,0.0,0.0
2023-01-26 00:00:00+00:00,,,,0.0,79,0.0,0.0
2023-01-27 00:00:00+00:00,,,,0.0,137,0.0,0.0
2023-01-28 00:00:00+00:00,,,,0.0,50,0.0,0.0
2023-01-29 00:00:00+00:00,,,,0.0,34,0.0,0.0
2023-01-30 00:00:00+00:00,,,,0.0,63,0.0,0.0
2023-01-31 00:00:00+00:00,,,,0.0,26,0.0,0.0
2023-02-01 00:00:00+00:00,,,,0.0,76,0.0,0.0
2023-02-02 00:00:00+00:00,,,,0.0,53,0.0,0.0
2023-02-03 00:00:00+00:00,,,,0.0,39,0.0,0.0
2023-02-04 00:00:00+00:00,,,,0.0,28,0.0,0.0
2023-02-05 00:00:00+00:00,,,,0.0,45,0.0,0.0
2023-02-06 00:00:00+00:00,,,,0.0,37,0.0,0.0
2023-02-07 00:00:00+00:00,,,,0.0,24,0.0,0.0
2023-02-08 00:00:00+00:00,,,,0.0,50,0.0,0.0
2023-02-09 00:00:00+00:00,,,,0.0,727,0.0,0.0
2023-02-10 00:00:00+00:00,,,,0.0,32,0.0,0.0
2023-02-11 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-02-12 00:00:00+00:00,,,,0.0,43,0.0,0.0
2023-02-13 00:00:00+00:00,,,,0.0,54,0.0,0.0
2023-02-14 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-02-15 00:00:00+00:00,,,,0.0,27,0.0,0.0
2023-02-16 00:00:00+00:00,,,,0.0,94,0.0,0.0
2023-02-17 00:00:00+00:00,,,,0.0,76,0.0,0.0
2023-02-18 00:00:00+00:00,,,,0.0,30,0.0,0.0
2023-02-19 00:00:00+00:00,,,,0.0,329,0.0,0.0
2023-02-20 00:00:00+00:00,,,,0.0,143,0.0,0.0
2023-02-21 00:00:00+00:00,,,,0.0,102,0.0,0.0
2023-02-22 00:00:00+00:00,,,,0.0,82,0.0,0.0
2023-02-23 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-02-24 00:00:00+00:00,,,,0.0,57,0.0,0.0
2023-02-25 00:00:00+00:00,,,,0.0,262,0.0,0.0
2023-02-26 00:00:00+00:00,,,,0.0,44,0.0,0.0
2023-02-27 00:00:00+00:00,,,,0.0,60,0.0,0.0
2023-02-28 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-03-01 00:00:00+00:00,,,,0.0,19,0.0,0.0
2023-03-02 00:00:00+00:00,,,,0.0,27,0.0,0.0
2023-03-03 00:00:00+00:00,,,,0.0,94,0.0,0.0
2023-03-04 00:00:00+00:00,,,,0.0,32,0.0,0.0
2023-03-05 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-03-06 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-03-07 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-03-08 00:00:00+00:00,,,,0.0,35,0.0,0.0
2023-03-09 00:00:00+00:00,,,,0.0,48,0.0,0.0
2023-03-10 00:00:00+00:00,,,,0.0,54,0.0,0.0
2023-03-11 00:00:00+00:00,,,,0.0,99,0.0,0.0
2023-03-12 00:00:00+00:00,,,,0.0,34,0.0,0.0
2023-03-13 00:00:00+00:00,,,,0.0,59,0.0,0.0
2023-03-14 00:00:00+00:00,,,,0.0,74,0.0,0.0
2023-03-15 00:00:00+00:00,,,,0.0,66,0.0,0.0
2023-03-16 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-03-17 00:00:00+00:00,,,,0.0,34,0.0,0.0
2023-03-18 00:00:00+00:00,,,,0.0,32,0.0,0.0
2023-03-19 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-03-20 00:00:00+00:00,,,,0.0,25,0.0,0.0
2023-03-21 00:00:00+00:00,,,,0.0,30,0.0,0.0
2023-03-22 00:00:00+00:00,,,,0.0,36,0.0,0.0
2023-03-23 00:00:00+00:00,,,,0.0,266,0.0,0.0
2023-03-24 00:00:00+00:00,,,,0.0,46,0.0,0.0
2023-03-25 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-03-26 00:00:00+00:00,,,,0.0,30,0.0,0.0
2023-03-27 00:00:00+00:00,,,,0.0,34,0.0,0.0
2023-03-28 00:00:00+00:00,,,,0.0,24,0.0,0.0
2023-03-29 00:00:00+00:00,,,,0.0,16,0.0,0.0
2023-03-30 00:00:00+00:00,,,,0.0,65,0.0,0.0
2023-03-31 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-04-01 00:00:00+00:00,,,,0.0,192,0.0,0.0
2023-04-02 00:00:00+00:00,,,,0.0,273,0.0,0.0
2023-04-03 00:00:00+00:00,,,,0.0,192,0.0,0.0
2023-04-04 00:00:00+00:00,,,,0.0,175,0.0,0.0
2023-04-05 00:00:00+00:00,,,,0.0,80,0.0,0.0
2023-04-06 00:00:00+00:00,,,,0.0,94,0.0,0.0
2023-04-07 00:00:00+00:00,,,,0.0,294,0.0,0.0
2023-04-08 00:00:00+00:00,,,,0.0,120,0.0,0.0
2023-04-09 00:00:00+00:00,,,,0.0,137,0.0,0.0
2023-04-10 00:00:00+00:00,,,,0.0,393,0.0,0.0
2023-04-11 00:00:00+00:00,,,,0.0,181,0.0,0.0
2023-04-12 00:00:00+00:00,,,,0.0,108,0.0,0.0
2023-04-13 00:00:00+00:00,,,,0.0,134,0.0,0.0
2023-04-14 00:00:00+00:00,,,,0.0,58,0.0,0.0
2023-04-15 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-04-16 00:00:00+00:00,,,,0.0,56,0.0,0.0
2023-04-17 00:00:00+00:00,,,,0.0,96,0.0,0.0
2023-04-18 00:00:00+00:00,,,,0.0,126,0.0,0.0
2023-04-19 00:00:00+00:00,,,,0.0,210,0.0,0.0
2023-04-20 00:00:00+00:00,,,,0.0,159,0.0,0.0
2023-04-21 00:00:00+00:00,,,,0.0,392,0.0,0.0
2023-04-22 00:00:00+00:00,,,,0.0,385,0.0,0.0
2023-04-23 00:00:00+00:00,,,,0.0,89,0.0,0.0
2023-04-24 00:00:00+00:00,,,,0.0,368,0.0,0.0
2023-04-25 00:00:00+00:00,,,,0.0,266,0.0,0.0
2023-04-26 00:00:00+00:00,,,,0.0,152,0.0,0.0
2023-04-27 00:00:00+00:00,,,,0.0,61,0.0,0.0
2023-04-28 00:00:00+00:00,,,,0.0,14,0.0,0.0
2023-04-30 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-05-01 00:00:00+00:00,,,,0.0,95,0.0,0.0
2023-05-02 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-05-03 00:00:00+00:00,,,,0.0,387,0.0,0.0
2023-05-04 00:00:00+00:00,,,,0.0,151,0.0,0.0
2023-05-05 00:00:00+00:00,,,,0.0,74,0.0,0.0
2023-05-06 00:00:00+00:00,,,,0.0,31,0.0,0.0
2023-05-07 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-05-08 00:00:00+00:00,,,,0.0,54,0.0,0.0
2023-05-09 00:00:00+00:00,,,,0.0,28,0.0,0.0
2023-05-10 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-05-11 00:00:00+00:00,,,,0.0,14,0.0,0.0
2023-05-12 00:00:00+00:00,,,,0.0,34,0.0,0.0
2023-05-14 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-05-15 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-05-16 00:00:00+00:00,,,,0.0,14,0.0,0.0
2023-05-17 00:00:00+00:00,,,,0.0,34,0.0,0.0
2023-05-18 00:00:00+00:00,,,,0.0,37,0.0,0.0
2023-05-19 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-05-20 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-05-21 00:00:00+00:00,,,,0.0,79,0.0,0.0
2023-05-22 00:00:00+00:00,,,,0.0,136,0.0,0.0
2023-05-23 00:00:00+00:00,,,,0.0,198,0.0,0.0
2023-05-24 00:00:00+00:00,,,,0.0,130,0.0,0.0
2023-05-25 00:00:00+00:00,,,,0.0,342,0.0,0.0
2023-05-26 00:00:00+00:00,,,,0.0,294,0.0,0.0
2023-05-27 00:00:00+00:00,,,,0.0,891,0.0,0.0
2023-05-28 00:00:00+00:00,,,,0.0,786,0.0,0.0
2023-05-29 00:00:00+00:00,,,,0.0,173,0.0,0.0
2023-05-30 00:00:00+00:00,,,,0.0,67,0.0,0.0
2023-05-31 00:00:00+00:00,,,,0.0,68,0.0,0.0
2023-06-01 00:00:00+00:00,,,,0.0,99,0.0,0.0
2023-06-02 00:00:00+00:00,,,,0.0,73,0.0,0.0
2023-06-03 00:00:00+00:00,,,,0.0,75,0.0,0.0
2023-06-04 00:00:00+00:00,,,,0.0,51,0.0,0.0
2023-06-05 00:00:00+00:00,,,,0.0,215,0.0,0.0
2023-06-06 00:00:00+00:00,,,,0.0,64,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,95,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,132,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,108,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,395,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,94,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,51,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,79,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,82,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,84,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,52,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,60,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,43,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,71,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,72,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,1076,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,141,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,509,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,233,0.0,0.0
