TIMESTAMP,RYOSHI24433_OPEN_PRICE_USD,RYOSHI24433_HIGH_PRICE_USD,RYOSHI24433_LOW_PRICE_USD,RYOSHI24433_CLOSE_PRICE_USD,RYOSHI24433_VOLUME_USD,RYOSHI24433_DIVIDENDS_USD,RYOSHI24433_STOCK_SPLITS_USD
2023-05-21 00:00:00+00:00,,,,0.0,242,0.0,0.0
2023-05-22 00:00:00+00:00,,,,0.0,2069,0.0,0.0
2023-05-23 00:00:00+00:00,,,,0.0,610,0.0,0.0
2023-05-24 00:00:00+00:00,,,,0.0,7026,0.0,0.0
2023-05-25 00:00:00+00:00,,,,0.0,1038,0.0,0.0
2023-05-26 00:00:00+00:00,,,,0.0,365,0.0,0.0
2023-05-27 00:00:00+00:00,,,,0.0,1190,0.0,0.0
2023-05-28 00:00:00+00:00,,,,0.0,493,0.0,0.0
2023-05-29 00:00:00+00:00,,,,0.0,1175,0.0,0.0
2023-05-30 00:00:00+00:00,,,,0.0,1469,0.0,0.0
2023-05-31 00:00:00+00:00,,,,0.0,560,0.0,0.0
2023-06-01 00:00:00+00:00,,,,0.0,593,0.0,0.0
2023-06-02 00:00:00+00:00,,,,0.0,152,0.0,0.0
2023-06-03 00:00:00+00:00,,,,0.0,530,0.0,0.0
2023-06-04 00:00:00+00:00,,,,0.0,419,0.0,0.0
2023-06-05 00:00:00+00:00,,,,0.0,409,0.0,0.0
2023-06-06 00:00:00+00:00,,,,0.0,512,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,868,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,379,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,81,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,261,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,93,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,110,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,1059,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,45,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,80,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,39,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,103,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,3437,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,520,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,1186,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,1319,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,160,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,53,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,72,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,162,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,249,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,69,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,313,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,66,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,808,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,26,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,411,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,310,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,142,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,66,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,216,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,90,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,232,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,571,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,154,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,318,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,56,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,38,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,45,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,2203,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,247,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,266,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,367,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,126,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,451,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,124,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,4349,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,1890,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,506,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,2414,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,566,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,333,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,1002,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,1064,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,1397,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,1605,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,80,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,359,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,888,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,868,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,82,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,568,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,922,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,1318,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,393,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,324,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,313,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,262,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,121,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,290,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,414,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,48,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,1400,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,162,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,293,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,28,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,148,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,86,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,29,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,257,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,69,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,122,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,224,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,111,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,175,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,52,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,566,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,973,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,409,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,1538,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,779,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,9984,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,870,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,562,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,383,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,1884,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,757,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,234,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,393,0.0,0.0
2023-09-18 00:00:00+00:00,,,,0.0,338,0.0,0.0
2023-09-19 00:00:00+00:00,,,,0.0,124,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,27,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,40,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,94,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,405,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,1025,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,398,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,51,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,591,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,2809,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,415,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,311,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,173,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,51,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,60,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,133,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,124,0.0,0.0
2023-10-10 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,40,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,127,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,72,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,62,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,144,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,54,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,24,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,43,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,33,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,48,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,79,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,29,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,30,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,25,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,90,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,56,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,24,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,3491,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,290,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,384,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,58,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,461,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,138,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,62,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,160,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,132,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,116,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,244,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,494,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,222,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,184,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,412,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,121,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,93,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,66,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,271,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,106,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,611,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,261,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,104,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,142,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,224,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,146,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,107,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,239,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,287,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,95,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,95,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,1129,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,6395,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,1518,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,731,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,4036,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,96,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,174,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,339,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,187,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,147,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,212,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,162,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,514,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,157,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,98,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,194,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,80,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,944,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,569,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,463,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,370,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,567,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,252,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,135,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,133,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,119,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,197,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,113,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,146,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,89,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,120,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,55,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,66,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,226,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,243,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,82,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,84,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,116,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,292,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,109,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,197,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,160,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,68,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,83,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,83,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,131,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,167,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,117,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,65,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,116,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,439,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,164,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,136,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,302,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,485,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,627,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,405,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,570,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,299,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,330,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,126,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,157,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,134,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,68,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,231,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,225,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,121,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,272,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,259,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,89,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,92,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,65,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,77,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,36,0.0,0.0
