TIMESTAMP,ADJUSTED_CLOSE_PRICE_USD,VOLUME_USD,HIGH_PRICE_USD,OPEN_PRICE_USD,CLOSE_PRICE_USD,LOW_PRICE_USD
2021-08-26 00:00:00,1.9999999494757503e-05,26184703,2.300000051036477e-05,2.300000051036477e-05,1.9999999494757503e-05,1.700000029813964e-05
2021-08-27 00:00:00,1.9999999494757503e-05,9675801,2.200000017182901e-05,1.9999999494757503e-05,1.9999999494757503e-05,1.8000000636675395e-05
2021-08-28 00:00:00,1.8000000636675395e-05,8224905,1.9999999494757503e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8000000636675395e-05
2021-08-29 00:00:00,1.700000029813964e-05,11682286,1.8999999156221747e-05,1.8000000636675395e-05,1.700000029813964e-05,1.5999999959603883e-05
2021-08-30 00:00:00,1.700000029813964e-05,8126204,1.9999999494757503e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05
2021-08-31 00:00:00,1.700000029813964e-05,10860484,1.8999999156221747e-05,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05
2021-09-01 00:00:00,1.8999999156221747e-05,7966913,1.9999999494757503e-05,1.700000029813964e-05,1.8999999156221747e-05,1.5999999959603883e-05
2021-09-02 00:00:00,1.8000000636675395e-05,8446266,1.8999999156221747e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05
2021-09-03 00:00:00,1.700000029813964e-05,7657878,1.8999999156221747e-05,1.8000000636675395e-05,1.700000029813964e-05,1.5999999959603883e-05
2021-09-04 00:00:00,1.8000000636675395e-05,7979671,1.8999999156221747e-05,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05
2021-09-05 00:00:00,1.700000029813964e-05,5195733,1.8999999156221747e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05
2021-09-06 00:00:00,1.8000000636675395e-05,5013264,1.8999999156221747e-05,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05
2021-09-07 00:00:00,1.4000000192027072e-05,6275969,1.8000000636675395e-05,1.8000000636675395e-05,1.4000000192027072e-05,1.2999999853491316e-05
2021-09-08 00:00:00,1.2999999853491316e-05,7381597,1.4000000192027072e-05,1.4000000192027072e-05,1.2999999853491316e-05,1.1000000085914508e-05
2021-09-09 00:00:00,1.2000000424450263e-05,6182200,1.2999999853491316e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05
2021-09-10 00:00:00,1.1000000085914508e-05,7288960,1.2999999853491316e-05,1.2000000424450263e-05,1.1000000085914508e-05,9.999999747378752e-06
2021-09-11 00:00:00,1.2000000424450263e-05,4076456,1.2999999853491316e-05,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05
2021-09-12 00:00:00,1.2999999853491316e-05,8820567,1.4999999621068127e-05,1.2000000424450263e-05,1.2999999853491316e-05,1.1000000085914508e-05
2021-09-13 00:00:00,1.4000000192027072e-05,8422075,1.4000000192027072e-05,1.2999999853491316e-05,1.4000000192027072e-05,1.2000000424450263e-05
2021-09-14 00:00:00,1.4999999621068127e-05,6419522,1.4999999621068127e-05,1.4000000192027072e-05,1.4999999621068127e-05,1.2999999853491316e-05
2021-09-15 00:00:00,1.4999999621068127e-05,10966651,1.8999999156221747e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05
2021-09-16 00:00:00,1.4000000192027072e-05,5407705,1.5999999959603883e-05,1.4999999621068127e-05,1.4000000192027072e-05,1.2999999853491316e-05
2021-09-17 00:00:00,1.4000000192027072e-05,3603354,1.4999999621068127e-05,1.4000000192027072e-05,1.4000000192027072e-05,1.4000000192027072e-05
2021-09-18 00:00:00,1.5999999959603883e-05,8620067,1.8000000636675395e-05,1.4000000192027072e-05,1.5999999959603883e-05,1.4000000192027072e-05
2021-09-19 00:00:00,1.4999999621068127e-05,4833131,1.5999999959603883e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05
2021-09-20 00:00:00,1.2000000424450263e-05,5716225,1.4999999621068127e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2000000424450263e-05
2021-09-21 00:00:00,1.1000000085914508e-05,4363478,1.2999999853491316e-05,1.2000000424450263e-05,1.1000000085914508e-05,9.999999747378752e-06
2021-09-22 00:00:00,1.2999999853491316e-05,5701840,1.2999999853491316e-05,1.1000000085914508e-05,1.2999999853491316e-05,1.1000000085914508e-05
2021-09-23 00:00:00,1.2999999853491316e-05,2881377,1.4000000192027072e-05,1.2999999853491316e-05,1.2999999853491316e-05,1.2999999853491316e-05
2021-09-24 00:00:00,1.2000000424450263e-05,13535229,1.4000000192027072e-05,1.2999999853491316e-05,1.2000000424450263e-05,9.999999747378752e-06
2021-09-25 00:00:00,1.1000000085914508e-05,10185351,1.2999999853491316e-05,1.2000000424450263e-05,1.1000000085914508e-05,9.999999747378752e-06
2021-09-26 00:00:00,1.1000000085914508e-05,10405872,1.2999999853491316e-05,1.1000000085914508e-05,1.1000000085914508e-05,9.000000318337698e-06
2021-09-27 00:00:00,9.999999747378752e-06,2520970,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06
2021-09-28 00:00:00,9.000000318337698e-06,2191045,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06
2021-09-29 00:00:00,9.000000318337698e-06,4988155,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06
2021-09-30 00:00:00,9.000000318337698e-06,4870676,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06
2021-10-01 00:00:00,1.1000000085914508e-05,2351636,1.1000000085914508e-05,9.000000318337698e-06,1.1000000085914508e-05,9.000000318337698e-06
2021-10-02 00:00:00,9.999999747378752e-06,1836171,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06
2021-10-03 00:00:00,1.1000000085914508e-05,1451009,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06
2021-10-04 00:00:00,1.2000000424450263e-05,4590195,1.2999999853491316e-05,1.1000000085914508e-05,1.2000000424450263e-05,9.999999747378752e-06
2021-10-05 00:00:00,1.4999999621068127e-05,6188651,1.4999999621068127e-05,1.2000000424450263e-05,1.4999999621068127e-05,1.2000000424450263e-05
2021-10-06 00:00:00,1.2000000424450263e-05,8624910,1.4999999621068127e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2000000424450263e-05
2021-10-07 00:00:00,1.2999999853491316e-05,8319657,1.4000000192027072e-05,1.2000000424450263e-05,1.2999999853491316e-05,1.2000000424450263e-05
2021-10-08 00:00:00,1.2999999853491316e-05,5170240,1.4000000192027072e-05,1.2999999853491316e-05,1.2999999853491316e-05,1.2000000424450263e-05
2021-10-09 00:00:00,1.2999999853491316e-05,2461009,1.4000000192027072e-05,1.2999999853491316e-05,1.2999999853491316e-05,1.2000000424450263e-05
2021-10-10 00:00:00,1.4999999621068127e-05,10495492,1.5999999959603883e-05,1.2999999853491316e-05,1.4999999621068127e-05,1.2000000424450263e-05
2021-10-11 00:00:00,1.4999999621068127e-05,4302623,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027072e-05
2021-10-12 00:00:00,1.5999999959603883e-05,8332721,1.700000029813964e-05,1.4999999621068127e-05,1.5999999959603883e-05,1.2999999853491316e-05
2021-10-13 00:00:00,1.5999999959603883e-05,11733960,1.8999999156221747e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05
2021-10-14 00:00:00,1.4999999621068127e-05,8288943,1.5999999959603883e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4000000192027072e-05
2021-10-15 00:00:00,1.2999999853491316e-05,5514690,1.4999999621068127e-05,1.4999999621068127e-05,1.2999999853491316e-05,1.2999999853491316e-05
2021-10-16 00:00:00,1.2000000424450263e-05,4056006,1.2999999853491316e-05,1.2999999853491316e-05,1.2000000424450263e-05,1.2000000424450263e-05
2021-10-17 00:00:00,1.2000000424450263e-05,3690175,1.2999999853491316e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05
2021-10-18 00:00:00,1.2000000424450263e-05,3080590,1.2999999853491316e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05
2021-10-19 00:00:00,1.2000000424450263e-05,2476224,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05
2021-10-20 00:00:00,1.1000000085914508e-05,3511187,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05
2021-10-21 00:00:00,1.4000000192027072e-05,12413593,1.700000029813964e-05,1.1000000085914508e-05,1.4000000192027072e-05,1.1000000085914508e-05
2021-10-22 00:00:00,1.4000000192027072e-05,5332540,1.4999999621068127e-05,1.4000000192027072e-05,1.4000000192027072e-05,1.4000000192027072e-05
2021-10-23 00:00:00,1.4000000192027072e-05,5157205,1.4999999621068127e-05,1.4000000192027072e-05,1.4000000192027072e-05,1.4000000192027072e-05
2021-10-24 00:00:00,1.4000000192027072e-05,6120536,1.4999999621068127e-05,1.4000000192027072e-05,1.4000000192027072e-05,1.4000000192027072e-05
2021-10-25 00:00:00,1.5999999959603883e-05,17100494,1.8000000636675395e-05,1.4000000192027072e-05,1.5999999959603883e-05,1.4000000192027072e-05
2021-10-26 00:00:00,1.5999999959603883e-05,11859825,1.8000000636675395e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.4999999621068127e-05
2021-10-27 00:00:00,1.700000029813964e-05,11989358,1.8000000636675395e-05,1.5999999959603883e-05,1.700000029813964e-05,1.5999999959603883e-05
2021-10-28 00:00:00,3.300000025774352e-05,70671646,3.400000059627928e-05,1.700000029813964e-05,3.300000025774352e-05,1.700000029813964e-05
2021-10-29 00:00:00,5.500000042957254e-05,192632551,5.500000042957254e-05,3.300000025774352e-05,5.500000042957254e-05,3.300000025774352e-05
2021-10-30 00:00:00,5.199999941396527e-05,192561677,6.399999983841553e-05,5.500000042957254e-05,5.199999941396527e-05,4.999999873689376e-05
2021-10-31 00:00:00,5.8000001445179805e-05,145579661,5.8000001445179805e-05,5.199999941396527e-05,5.8000001445179805e-05,4.199999966658652e-05
2021-11-01 00:00:00,4.8999998398358e-05,79754122,5.8000001445179805e-05,5.8000001445179805e-05,4.8999998398358e-05,4.600000102072954e-05
2021-11-02 00:00:00,4.600000102072954e-05,52989878,5.099999907542952e-05,4.8999998398358e-05,4.600000102072954e-05,4.600000102072954e-05
2021-11-03 00:00:00,4.8000001697801054e-05,59678836,5.099999907542952e-05,4.600000102072954e-05,4.8000001697801054e-05,3.9999998989515007e-05
2021-11-04 00:00:00,4.400000034365803e-05,41761401,4.8999998398358e-05,4.8000001697801054e-05,4.400000034365803e-05,4.099999932805076e-05
2021-11-05 00:00:00,4.3000000005122274e-05,33100278,4.600000102072954e-05,4.400000034365803e-05,4.3000000005122274e-05,4.099999932805076e-05
2021-11-06 00:00:00,4.099999932805076e-05,21961795,4.400000034365803e-05,4.3000000005122274e-05,4.099999932805076e-05,3.899999865097925e-05
2021-11-07 00:00:00,4.8000001697801054e-05,42448863,4.8999998398358e-05,4.099999932805076e-05,4.8000001697801054e-05,3.7999998312443495e-05
2021-11-08 00:00:00,4.400000034365803e-05,33617517,4.8000001697801054e-05,4.8000001697801054e-05,4.400000034365803e-05,4.099999932805076e-05
2021-11-09 00:00:00,4.199999966658652e-05,21204652,4.400000034365803e-05,4.400000034365803e-05,4.199999966658652e-05,4.099999932805076e-05
2021-11-10 00:00:00,3.5000000934815034e-05,26509410,4.199999966658652e-05,4.199999966658652e-05,3.5000000934815034e-05,3.300000025774352e-05
2021-11-11 00:00:00,3.899999865097925e-05,30396302,4.199999966658652e-05,3.600000127335079e-05,3.899999865097925e-05,3.300000025774352e-05
2021-11-12 00:00:00,3.700000161188655e-05,19124326,4.099999932805076e-05,3.899999865097925e-05,3.700000161188655e-05,3.600000127335079e-05
2021-11-13 00:00:00,4.600000102072954e-05,38268683,4.999999873689376e-05,3.700000161188655e-05,4.600000102072954e-05,3.700000161188655e-05
2021-11-14 00:00:00,6.70000008540228e-05,206063909,7.300000288523734e-05,4.600000102072954e-05,6.70000008540228e-05,4.600000102072954e-05
2021-11-15 00:00:00,7.300000288523734e-05,201295189,8.600000001024455e-05,6.70000008540228e-05,7.300000288523734e-05,6.199999916134402e-05
2021-11-16 00:00:00,8.399999933317304e-05,159519915,8.499999967170879e-05,7.300000288523734e-05,8.399999933317304e-05,5.999999848427251e-05
2021-11-17 00:00:00,7.699999696342275e-05,132803202,8.800000068731606e-05,8.299999899463728e-05,7.699999696342275e-05,7.100000220816582e-05
2021-11-18 00:00:00,6.399999983841553e-05,85993240,7.79999973019585e-05,7.699999696342275e-05,6.399999983841553e-05,6.399999983841553e-05
2021-11-19 00:00:00,7.400000322377309e-05,67180059,7.500000356230885e-05,6.399999983841553e-05,7.400000322377309e-05,6.399999983841553e-05
2021-11-20 00:00:00,7.200000254670158e-05,75144085,7.899999764049426e-05,7.400000322377309e-05,7.200000254670158e-05,6.70000008540228e-05
2021-11-21 00:00:00,6.70000008540228e-05,42263423,7.300000288523734e-05,7.200000254670158e-05,6.70000008540228e-05,6.600000051548705e-05
2021-11-22 00:00:00,6.399999983841553e-05,36254032,6.800000119255856e-05,6.70000008540228e-05,6.399999983841553e-05,6.299999949987978e-05
2021-11-23 00:00:00,7.100000220816582e-05,43590199,7.300000288523734e-05,6.399999983841553e-05,7.100000220816582e-05,6.399999983841553e-05
2021-11-24 00:00:00,6.900000153109431e-05,45922016,8.800000068731606e-05,7.100000220816582e-05,6.900000153109431e-05,6.70000008540228e-05
2021-11-25 00:00:00,8.299999899463728e-05,128104831,8.800000068731606e-05,8.499999967170879e-05,8.299999899463728e-05,7.400000322377309e-05
2021-11-26 00:00:00,6.800000119255856e-05,68565987,8.399999933317304e-05,7.699999696342275e-05,6.800000119255856e-05,6.600000051548705e-05
2021-11-27 00:00:00,6.70000008540228e-05,41782957,7.000000186963007e-05,6.900000153109431e-05,6.70000008540228e-05,6.299999949987978e-05
2021-11-28 00:00:00,6.800000119255856e-05,60706117,6.800000119255856e-05,6.70000008540228e-05,6.800000119255856e-05,5.600000076810829e-05
2021-11-29 00:00:00,6.800000119255856e-05,32369016,7.000000186963007e-05,6.800000119255856e-05,6.800000119255856e-05,6.500000017695129e-05
2021-11-30 00:00:00,6.500000017695129e-05,40084223,7.200000254670158e-05,6.800000119255856e-05,6.500000017695129e-05,6.299999949987978e-05
2021-12-01 00:00:00,6.199999916134402e-05,29130063,6.70000008540228e-05,6.500000017695129e-05,6.199999916134402e-05,5.999999848427251e-05
2021-12-02 00:00:00,5.600000076810829e-05,51464174,6.199999916134402e-05,6.199999916134402e-05,5.600000076810829e-05,5.400000009103678e-05
2021-12-03 00:00:00,4.8000001697801054e-05,52677039,5.700000110664405e-05,5.700000110664405e-05,4.8000001697801054e-05,4.600000102072954e-05
2021-12-04 00:00:00,4.70000013592653e-05,70284864,4.8999998398358e-05,4.8000001697801054e-05,4.70000013592653e-05,3.099999958067201e-05
2021-12-05 00:00:00,4.199999966658652e-05,33696945,4.70000013592653e-05,4.70000013592653e-05,4.199999966658652e-05,3.7999998312443495e-05
2021-12-06 00:00:00,3.9999998989515007e-05,39118177,4.199999966658652e-05,4.199999966658652e-05,3.9999998989515007e-05,3.400000059627928e-05
2021-12-07 00:00:00,4.600000102072954e-05,46700165,4.8000001697801054e-05,4.099999932805076e-05,4.600000102072954e-05,3.9999998989515007e-05
2021-12-08 00:00:00,4.5000000682193786e-05,34813359,4.70000013592653e-05,4.5000000682193786e-05,4.5000000682193786e-05,4.199999966658652e-05
2021-12-09 00:00:00,3.899999865097925e-05,27329684,4.600000102072954e-05,4.5000000682193786e-05,3.899999865097925e-05,3.700000161188655e-05
2021-12-10 00:00:00,4.3000000005122274e-05,86606801,5.400000009103678e-05,3.899999865097925e-05,4.3000000005122274e-05,3.7999998312443495e-05
2021-12-11 00:00:00,4.400000034365803e-05,25193362,4.600000102072954e-05,4.3000000005122274e-05,4.400000034365803e-05,4.099999932805076e-05
2021-12-12 00:00:00,4.400000034365803e-05,19630339,4.600000102072954e-05,4.400000034365803e-05,4.400000034365803e-05,4.199999966658652e-05
2021-12-13 00:00:00,3.600000127335079e-05,27357351,4.5000000682193786e-05,4.400000034365803e-05,3.600000127335079e-05,3.5000000934815034e-05
2021-12-14 00:00:00,3.199999991920777e-05,29375996,3.600000127335079e-05,3.600000127335079e-05,3.199999991920777e-05,3.199999991920777e-05
2021-12-15 00:00:00,3.899999865097925e-05,33818910,4.099999932805076e-05,3.5000000934815034e-05,3.899999865097925e-05,3.300000025774352e-05
2021-12-16 00:00:00,3.600000127335079e-05,16997565,3.9999998989515007e-05,3.7999998312443495e-05,3.600000127335079e-05,3.600000127335079e-05
2021-12-17 00:00:00,3.600000127335079e-05,16558122,3.7999998312443495e-05,3.600000127335079e-05,3.600000127335079e-05,3.5000000934815034e-05
2021-12-18 00:00:00,3.7999998312443495e-05,10380991,3.7999998312443495e-05,3.600000127335079e-05,3.7999998312443495e-05,3.600000127335079e-05
2021-12-19 00:00:00,3.700000161188655e-05,8524559,3.7999998312443495e-05,3.7999998312443495e-05,3.700000161188655e-05,3.600000127335079e-05
2021-12-20 00:00:00,3.7999998312443495e-05,22346306,4.099999932805076e-05,3.700000161188655e-05,3.7999998312443495e-05,3.5000000934815034e-05
2021-12-21 00:00:00,3.700000161188655e-05,17386086,3.9999998989515007e-05,3.7999998312443495e-05,3.700000161188655e-05,3.700000161188655e-05
2021-12-22 00:00:00,3.700000161188655e-05,15590298,3.7999998312443495e-05,3.700000161188655e-05,3.700000161188655e-05,3.600000127335079e-05
2021-12-23 00:00:00,3.9999998989515007e-05,26009930,4.199999966658652e-05,3.700000161188655e-05,3.9999998989515007e-05,3.600000127335079e-05
2021-12-24 00:00:00,4.400000034365803e-05,60626056,5.199999941396527e-05,3.9999998989515007e-05,4.400000034365803e-05,3.9999998989515007e-05
2021-12-25 00:00:00,4.5000000682193786e-05,30039558,4.999999873689376e-05,4.400000034365803e-05,4.5000000682193786e-05,4.400000034365803e-05
2021-12-26 00:00:00,4.600000102072954e-05,15786646,4.70000013592653e-05,4.600000102072954e-05,4.600000102072954e-05,4.400000034365803e-05
2021-12-27 00:00:00,4.5000000682193786e-05,18165963,4.8000001697801054e-05,4.600000102072954e-05,4.5000000682193786e-05,4.400000034365803e-05
2021-12-28 00:00:00,3.899999865097925e-05,18677658,4.5000000682193786e-05,4.5000000682193786e-05,3.899999865097925e-05,3.7999998312443495e-05
2021-12-29 00:00:00,3.600000127335079e-05,13537866,3.9999998989515007e-05,3.899999865097925e-05,3.600000127335079e-05,3.600000127335079e-05
2021-12-30 00:00:00,3.7999998312443495e-05,14380060,3.9999998989515007e-05,3.600000127335079e-05,3.7999998312443495e-05,3.5000000934815034e-05
2021-12-31 00:00:00,3.7999998312443495e-05,14654079,3.9999998989515007e-05,3.7999998312443495e-05,3.7999998312443495e-05,3.700000161188655e-05
2022-01-01 00:00:00,3.899999865097925e-05,10642148,3.9999998989515007e-05,3.7999998312443495e-05,3.899999865097925e-05,3.7999998312443495e-05
2022-01-02 00:00:00,3.9999998989515007e-05,9869861,3.9999998989515007e-05,3.899999865097925e-05,3.9999998989515007e-05,3.7999998312443495e-05
2022-01-03 00:00:00,3.899999865097925e-05,8664208,3.9999998989515007e-05,3.9999998989515007e-05,3.899999865097925e-05,3.7999998312443495e-05
2022-01-04 00:00:00,3.600000127335079e-05,11107974,3.899999865097925e-05,3.899999865097925e-05,3.600000127335079e-05,3.600000127335079e-05
2022-01-05 00:00:00,3.300000025774352e-05,17657381,3.7999998312443495e-05,3.600000127335079e-05,3.300000025774352e-05,3.099999958067201e-05
2022-01-06 00:00:00,2.999999924213625e-05,27917112,3.300000025774352e-05,3.300000025774352e-05,2.999999924213625e-05,2.9000000722589903e-05
2022-01-07 00:00:00,2.700000004551839e-05,19765741,2.999999924213625e-05,2.999999924213625e-05,2.700000004551839e-05,2.5999999706982635e-05
2022-01-08 00:00:00,2.5999999706982635e-05,16093510,2.9000000722589903e-05,2.700000004551839e-05,2.5999999706982635e-05,2.499999936844688e-05
2022-01-09 00:00:00,2.5999999706982635e-05,12043172,2.700000004551839e-05,2.5999999706982635e-05,2.5999999706982635e-05,2.499999936844688e-05
2022-01-10 00:00:00,2.200000017182901e-05,23190231,2.5999999706982635e-05,2.5999999706982635e-05,2.200000017182901e-05,2.099999983329326e-05
2022-01-11 00:00:00,2.4000000848900527e-05,12369687,2.4000000848900527e-05,2.200000017182901e-05,2.4000000848900527e-05,2.200000017182901e-05
