,MSE,MAE,RMSE,MAPE,R2
0,3260474.364422552,1429.9349761904768,1805.6783668257624,0.0402730227271276,0.40615790076358743
1,1092829.010732785,858.6263594470047,1045.3846233481652,0.0247944174090515,0.885761633663756
2,2157728.757480014,1221.8708179723496,1468.9209500446286,0.0269696614543735,0.790264145984484
3,3307575.6253448636,1370.2752619047617,1818.6741394061949,0.0303268351332059,0.6531093689573763
4,3992201.503219729,1590.818260368663,1998.0494246188528,0.0276276877349954,0.8384944259971054
5,3836695.650974536,1517.1955476190471,1958.7484909948328,0.0253585749040854,0.7027089038718546
6,2828071.7184140463,1194.216267281105,1681.687164253223,0.0244514172429985,0.6020026256016355
7,1347837.500674191,811.7880529953923,1160.9640393544455,0.0200178647435749,0.8844220990845368
8,2996201.3043704336,1197.7864540816315,1730.953871242799,0.029363749555510004,0.5200846855385592
9,1881797.6420001357,1058.779228110599,1371.786296038904,0.0254857890593664,0.7751720731840835
10,1148560.5274207524,867.2980357142854,1071.709161769532,0.0212379321776498,0.8163174770534836
11,1869861.242561268,1041.904308755761,1367.4286974322529,0.0328765434436248,0.8354846593582118
Mean,2476652.903967942,1180.0411308700898,1539.9987687774662,0.027398624632130306,0.7258316665882228
