TIMESTAMP,DBC17468_OPEN_PRICE_USD,DBC17468_HIGH_PRICE_USD,DBC17468_LOW_PRICE_USD,DBC17468_CLOSE_PRICE_USD,DBC17468_VOLUME_USD,DBC17468_DIVIDENDS_USD,DBC17468_STOCK_SPLITS_USD
2024-03-08 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4000000192027073e-05,163,0.0,0.0
2024-03-09 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,33,0.0,0.0
2024-03-10 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,34,0.0,0.0
2024-03-11 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.4000000192027073e-05,53,0.0,0.0
2024-03-12 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.2999999853491317e-05,262,0.0,0.0
2024-03-13 00:00:00+00:00,1.2999999853491317e-05,2.099999983329326e-05,1.2999999853491317e-05,1.8000000636675395e-05,331,0.0,0.0
2024-03-14 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.4999999621068127e-05,29,0.0,0.0
2024-03-15 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,18,0.0,0.0
2024-03-16 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,19,0.0,0.0
2024-03-17 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,7,0.0,0.0
2024-03-18 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,42,0.0,0.0
2024-03-19 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,5,0.0,0.0
2024-03-20 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,132,0.0,0.0
2024-03-21 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.4000000192027073e-05,13,0.0,0.0
2024-03-22 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4999999621068127e-05,47,0.0,0.0
2024-03-23 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,12,0.0,0.0
2024-03-24 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,40,0.0,0.0
2024-03-25 00:00:00+00:00,1.4999999621068127e-05,3.199999991920777e-05,1.4000000192027073e-05,1.4000000192027073e-05,641,0.0,0.0
2024-03-26 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,6,0.0,0.0
2024-03-27 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,4,0.0,0.0
2024-03-28 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,42,0.0,0.0
2024-03-29 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,21,0.0,0.0
2024-03-30 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,25,0.0,0.0
2024-03-31 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,6,0.0,0.0
2024-04-01 00:00:00+00:00,1.2000000424450263e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.4999999621068127e-05,123,0.0,0.0
2024-04-02 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,0,0.0,0.0
2024-04-03 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,11,0.0,0.0
2024-04-04 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,25,0.0,0.0
2024-04-05 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,85,0.0,0.0
2024-04-06 00:00:00+00:00,1.2999999853491317e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.5999999959603883e-05,116,0.0,0.0
2024-04-07 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,41,0.0,0.0
2024-04-08 00:00:00+00:00,1.4999999621068127e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.8000000636675395e-05,68,0.0,0.0
2024-04-09 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,4,0.0,0.0
2024-04-10 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1,0.0,0.0
2024-04-11 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,9.999999747378752e-06,9.999999747378752e-06,266,0.0,0.0
2024-04-12 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,9.999999747378752e-06,1.2000000424450263e-05,17,0.0,0.0
2024-04-13 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,3,0.0,0.0
2024-04-14 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,8,0.0,0.0
2024-04-15 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,0,0.0,0.0
2024-04-16 00:00:00+00:00,1.1000000085914508e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.4000000192027073e-05,52,0.0,0.0
2024-04-17 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4999999621068127e-05,15,0.0,0.0
2024-04-18 00:00:00+00:00,1.4999999621068127e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.700000029813964e-05,94,0.0,0.0
2024-04-19 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,6,0.0,0.0
2024-04-20 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.2999999853491317e-05,1.4000000192027073e-05,108,0.0,0.0
2024-04-21 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,10,0.0,0.0
2024-04-22 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,4,0.0,0.0
2024-04-23 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,16,0.0,0.0
2024-04-24 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,4,0.0,0.0
2024-04-25 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,4.999999873689376e-06,7.000000096013537e-06,374,0.0,0.0
2024-04-26 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,40,0.0,0.0
2024-04-27 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,16,0.0,0.0
2024-04-28 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,4,0.0,0.0
2024-04-29 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,5,0.0,0.0
2024-04-30 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,4,0.0,0.0
2024-05-01 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,23,0.0,0.0
2024-05-02 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,48,0.0,0.0
2024-05-03 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,12,0.0,0.0
2024-05-04 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,4,0.0,0.0
2024-05-05 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,4,0.0,0.0
2024-05-06 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,15,0.0,0.0
2024-05-07 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,4,0.0,0.0
2024-05-08 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,4,0.0,0.0
2024-05-09 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,4,0.0,0.0
2024-05-10 00:00:00+00:00,9.000000318337698e-06,1.2000000424450263e-05,7.999999979801942e-06,1.1000000085914508e-05,192,0.0,0.0
2024-05-11 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,4,0.0,0.0
2024-05-12 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,4,0.0,0.0
2024-05-13 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,0,0.0,0.0
2024-05-14 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,6,0.0,0.0
2024-05-15 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.000000096013537e-06,7.000000096013537e-06,92,0.0,0.0
2024-05-16 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,11,0.0,0.0
2024-05-17 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,0,0.0,0.0
2024-05-18 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,5,0.0,0.0
2024-05-19 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,4,0.0,0.0
2024-05-20 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,21,0.0,0.0
2024-05-21 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,2,0.0,0.0
2024-05-22 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,0,0.0,0.0
2024-05-23 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,4,0.0,0.0
2024-05-24 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,71,0.0,0.0
2024-05-25 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,4,0.0,0.0
2024-05-26 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,4,0.0,0.0
2024-05-27 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,5,0.0,0.0
2024-05-28 00:00:00+00:00,7.999999979801942e-06,9.999999747378752e-06,7.999999979801942e-06,9.999999747378752e-06,47,0.0,0.0
2024-05-29 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,9.999999747378752e-06,1.2000000424450263e-05,82,0.0,0.0
2024-05-30 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,31,0.0,0.0
2024-05-31 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,14,0.0,0.0
2024-06-01 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,4,0.0,0.0
2024-06-02 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,4,0.0,0.0
2024-06-03 00:00:00+00:00,1.2999999853491317e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.2999999853491317e-05,280,0.0,0.0
2024-06-04 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.1000000085914508e-05,97,0.0,0.0
2024-06-05 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,17,0.0,0.0
2024-06-06 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,4,0.0,0.0
2024-06-07 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,31,0.0,0.0
2024-06-08 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,24,0.0,0.0
2024-06-09 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,0,0.0,0.0
2024-06-10 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,0,0.0,0.0
2024-06-11 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,9.000000318337698e-06,9.000000318337698e-06,26,0.0,0.0
2024-06-12 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,4,0.0,0.0
2024-06-13 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,4,0.0,0.0
2024-06-14 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,4,0.0,0.0
2024-06-15 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,0,0.0,0.0
2024-06-16 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,0,0.0,0.0
2024-06-17 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,20,0.0,0.0
2024-06-18 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,0,0.0,0.0
2024-06-19 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,6,0.0,0.0
2024-06-20 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,12,0.0,0.0
2024-06-21 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,0,0.0,0.0
2024-06-22 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,0,0.0,0.0
2024-06-23 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,2,0.0,0.0
2024-06-24 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,0,0.0,0.0
2024-06-25 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,0,0.0,0.0
2024-06-26 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,12,0.0,0.0
2024-06-27 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,0,0.0,0.0
2024-06-28 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,0,0.0,0.0
2024-06-29 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,0,0.0,0.0
2024-06-30 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,1,0.0,0.0
2024-07-01 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,28,0.0,0.0
2024-07-02 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,0,0.0,0.0
2024-07-03 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,1,0.0,0.0
2024-07-04 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,0,0.0,0.0
2024-07-05 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,14,0.0,0.0
2024-07-06 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,3,0.0,0.0
2024-07-07 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,0,0.0,0.0
2024-07-08 00:00:00+00:00,7.999999979801942e-06,9.999999747378752e-06,7.999999979801942e-06,9.999999747378752e-06,81,0.0,0.0
2024-07-09 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,7.999999979801942e-06,31,0.0,0.0
2024-07-10 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,0,0.0,0.0
2024-07-11 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,0,0.0,0.0
2024-07-12 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,0,0.0,0.0
2024-07-13 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,17,0.0,0.0
2024-07-14 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,0,0.0,0.0
2024-07-15 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,42,0.0,0.0
2024-07-16 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,6.000000212225132e-06,6.000000212225132e-06,47,0.0,0.0
2024-07-17 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-07-18 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-07-19 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-07-20 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-07-21 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-07-22 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,7,0.0,0.0
2024-07-23 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-07-24 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,26,0.0,0.0
2024-07-25 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-07-26 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-07-27 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-07-28 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-07-29 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-07-30 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-07-31 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-08-01 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,3.999999989900971e-06,3.999999989900971e-06,0,0.0,0.0
2024-08-02 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,3.999999989900971e-06,6.000000212225132e-06,0,0.0,0.0
2024-08-03 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,0,0.0,0.0
2024-08-04 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,0,0.0,0.0
2024-08-05 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,3.999999989900971e-06,0,0.0,0.0
2024-08-06 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,0,0.0,0.0
2024-08-07 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,0,0.0,0.0
2024-08-08 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,9.999999974752427e-07,6.000000212225132e-06,0,0.0,0.0
2024-08-09 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,0,0.0,0.0
2024-08-10 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,0,0.0,0.0
2024-08-11 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,0,0.0,0.0
2024-08-12 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,9.999999974752427e-07,4.999999873689376e-06,0,0.0,0.0
2024-08-13 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,0,0.0,0.0
2024-08-14 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,0,0.0,0.0
2024-08-15 00:00:00+00:00,4.999999873689376e-06,9.000000318337698e-06,4.999999873689376e-06,9.000000318337698e-06,0,0.0,0.0
2024-08-16 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,6.000000212225132e-06,7.000000096013537e-06,0,0.0,0.0
2024-08-17 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,0,0.0,0.0
2024-08-18 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,0,0.0,0.0
2024-08-19 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-08-20 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,0,0.0,0.0
2024-08-21 00:00:00+00:00,6.000000212225132e-06,9.000000318337698e-06,4.999999873689376e-06,9.000000318337698e-06,0,0.0,0.0
2024-08-22 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-08-23 00:00:00+00:00,9.999999974752427e-07,4.999999873689376e-06,9.999999974752427e-07,4.999999873689376e-06,0,0.0,0.0
2024-08-24 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,0,0.0,0.0
2024-08-25 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-08-26 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-08-27 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-08-28 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,0,0.0,0.0
2024-08-29 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,9.999999974752427e-07,4.999999873689376e-06,0,0.0,0.0
2024-08-30 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,0,0.0,0.0
2024-08-31 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,0,0.0,0.0
2024-09-01 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,0,0.0,0.0
2024-09-02 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,3.999999989900971e-06,0,0.0,0.0
2024-09-03 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,0,0.0,0.0
2024-09-04 00:00:00+00:00,4.999999873689376e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,0,0.0,0.0
2024-09-05 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-09-06 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-09-07 00:00:00+00:00,6.000000212225132e-06,9.999999747378752e-06,4.999999873689376e-06,7.000000096013537e-06,0,0.0,0.0
2024-09-08 00:00:00+00:00,7.000000096013537e-06,9.999999747378752e-06,7.000000096013537e-06,7.000000096013537e-06,0,0.0,0.0
2024-09-09 00:00:00+00:00,7.000000096013537e-06,1.1000000085914508e-05,7.000000096013537e-06,7.000000096013537e-06,0,0.0,0.0
2024-09-10 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,3.999999989900971e-06,7.000000096013537e-06,0,0.0,0.0
2024-09-11 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-09-12 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2024-09-13 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,0,0.0,0.0
2024-09-14 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,6.000000212225132e-06,7.999999979801942e-06,0,0.0,0.0
